ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2020,12,PA,Residencial,2360979,293327
2020,12,DF,Residencial,959253,193177
2020,12,RJ,Residencial,6601096,1262252
2020,12,RR,Residencial,143213,46761
2020,12,AP,Residencial,185066,46003
2020,12,PB,Residencial,1418186,197013
2020,12,PR,Residencial,4076516,737141
2020,12,MA,Residencial,2308962,321667
2020,12,BA,Residencial,5507706,661645
2020,12,RN,Residencial,1307685,203740
2020,12,AM,Residencial,906760,175867
2020,12,RO,Residencial,530411,140251
2020,12,TO,Residencial,515919,103166
2020,12,RS,Residencial,4062926,802555
2020,12,GO,Residencial,2704954,493157
2020,12,SE,Residencial,848690,113448
2020,12,MG,Residencial,7621165,1008973
2020,12,AC,Residencial,225720,51488
2020,12,PI,Residencial,1099861,174740
2020,12,MT,Residencial,1177135,321271
2021,1,DF,Total,,522106
2021,1,BA,Total,,2308678
2021,1,SP,Total,,11939883
2021,1,AM,Total,,460429
2021,1,SC,Total,,2328407
2021,1,AP,Total,,88272
2021,1,MS,Total,,557996
2021,1,MG,Total,,5109304
2021,1,AC,Total,,93243
2021,1,RJ,Total,,3511320
2021,1,CE,Total,,1085909
2021,1,RO,Total,,251933
2021,1,PI,Total,,325941
2021,1,ES,Total,,937186
2021,1,RS,Total,,2834285
2021,1,PB,Total,,507812
2021,1,PA,Total,,1707784
2021,1,PR,Total,,2954564
2021,1,GO,Total,,1355766
2021,1,MT,Total,,749462
2021,1,MA,Total,,641048
2021,1,RN,Total,,535677
2021,1,RR,Total,,79505
2021,1,SE,Total,,326570
2021,1,TO,Total,,192072
2021,1,AL,Total,,370294
2021,1,PE,Total,,1317871
2021,2,PE,Total,,1240774
2021,2,BA,Total,,2174669
2021,2,RS,Total,,2738598
2021,2,TO,Total,,194402
2021,2,SP,Total,,11511040
2021,2,MS,Total,,517316
2021,2,MT,Total,,791542
2021,2,RJ,Total,,3452740
2021,2,AM,Total,,429324
2021,2,CE,Total,,1038588
2021,2,MA,Total,,612299
2021,2,PI,Total,,292132
2021,2,PA,Total,,1618425
2021,2,SE,Total,,314869
2021,2,MG,Total,,4734986
2021,2,ES,Total,,863494
2021,2,RO,Total,,252583
2021,2,RN,Total,,507088
2021,2,GO,Total,,1352800
2021,2,AC,Total,,86350
2021,2,AP,Total,,96329
2021,2,PR,Total,,2844204
2021,2,PB,Total,,492508
2021,2,RR,Total,,79350
2021,2,SC,Total,,2389289
2021,2,DF,Total,,510621
2021,2,AL,Total,,370730
2021,3,CE,Total,,1015890
2021,3,ES,Total,,899993
2021,3,MT,Total,,827515
2021,3,RS,Total,,2699319
2021,3,RN,Total,,510391
2021,3,PR,Total,,3026015
2021,3,PE,Total,,1310438
2021,3,RJ,Total,,3583540
2021,3,PI,Total,,300388
2021,3,DF,Total,,512901
2021,3,SE,Total,,344441
2021,3,TO,Total,,183872
2021,3,BA,Total,,2222090
2021,3,AL,Total,,422550
2021,3,PA,Total,,1723528
2021,3,GO,Total,,1373967
2021,3,MA,Total,,614322
2021,3,RR,Total,,78648
2021,3,PB,Total,,504484
2021,3,RO,Total,,250909
2021,3,SP,Total,,12444223
2021,3,SC,Total,,2532555
2021,3,AC,Total,,84782
2021,3,MS,Total,,563738
2021,3,MG,Total,,5061234
2021,3,AM,Total,,480872
2021,3,AP,Total,,88836
2021,4,AC,Total,,86435
2021,4,AM,Total,,500805
2021,4,BA,Total,,2229399
2021,4,RN,Total,,502849
2021,4,RO,Total,,275481
2021,4,PR,Total,,2963862
2021,4,TO,Total,,212713
2021,4,MT,Total,,758897
2021,4,DF,Total,,538323
2021,4,MA,Total,,623698
2021,4,PB,Total,,491720
2021,4,PI,Total,,307187
2021,4,SE,Total,,335156
2021,4,ES,Total,,865260
2021,4,PA,Total,,1730329
2021,4,SP,Total,,11704463
2021,4,AL,Total,,384516
2021,4,CE,Total,,1034344
2021,4,SC,Total,,2454124
2021,4,MS,Total,,575987
2021,4,RR,Total,,86793
2021,4,RJ,Total,,3404422
2021,4,AP,Total,,94260
2021,4,MG,Total,,5087759
2021,4,RS,Total,,2696947
2021,4,PE,Total,,1296626
2021,4,GO,Total,,1415077
2021,5,PB,Total,,471318
2021,5,SE,Total,,319752
2021,5,MT,Total,,771687
2021,5,MS,Total,,510356
2021,5,MG,Total,,5026528
2021,5,PA,Total,,1797736
2021,5,BA,Total,,2116260
2021,5,PE,Total,,1223606
2021,5,RS,Total,,2516268
2021,5,DF,Total,,518947
2021,5,AC,Total,,82508
2021,5,RO,Total,,276388
2021,5,TO,Total,,212446
2021,5,SP,Total,,10958863
2021,5,RN,Total,,465583
2021,5,RJ,Total,,3097000
2021,5,RR,Total,,78872
2021,5,MA,Total,,634273
2021,5,SC,Total,,2249071
2021,5,ES,Total,,871202
2021,5,AM,Total,,516451
2021,5,AP,Total,,88664
2021,5,AL,Total,,395339
2021,5,CE,Total,,1028166
2021,5,GO,Total,,1422651
2021,5,PR,Total,,2814562
2021,5,PI,Total,,320128
2021,6,PE,Total,,1202780
2021,6,MG,Total,,4994938
2021,6,PA,Total,,1764999
2021,6,GO,Total,,1479913
2021,6,RR,Total,,79367
2021,6,RO,Total,,276876
2021,6,DF,Total,,534134
2021,6,TO,Total,,220840
2021,6,SP,Total,,10898785
2021,6,PI,Total,,332988
2021,6,AL,Total,,346058
2021,6,RN,Total,,484080
2021,6,AC,Total,,91990
2021,6,ES,Total,,884022
2021,6,MS,Total,,488699
2021,6,PR,Total,,2734025
2021,6,CE,Total,,1075616
2021,6,AP,Total,,93446
2021,6,MA,Total,,660356
2021,6,RS,Total,,2382672
2021,6,BA,Total,,2133412
2021,6,AM,Total,,516429
2021,6,PB,Total,,456773
2021,6,RJ,Total,,2974093
2021,6,SC,Total,,2213764
2021,6,MT,Total,,805581
2021,6,SE,Total,,302275
2021,7,MT,Total,,775535
2021,7,PE,Total,,1185446
2021,7,RJ,Total,,2844570
2021,7,PI,Total,,333393
2021,7,DF,Total,,501521
2021,7,RR,Total,,82118
2021,7,AP,Total,,91576
2021,7,SE,Total,,311283
2021,7,MA,Total,,695640
2021,7,AM,Total,,518701
2021,7,TO,Total,,217246
2021,7,SP,Total,,10828769
2021,7,PR,Total,,2761628
2021,7,AL,Total,,343629
2021,7,MS,Total,,467458
2021,7,RO,Total,,269289
2021,7,RS,Total,,2428787
2021,7,SC,Total,,2281866
2021,7,GO,Total,,1417019
2021,7,RN,Total,,486327
2021,7,PA,Total,,1774992
2021,7,PB,Total,,471037
2021,7,CE,Total,,1035543
2021,7,AC,Total,,80268
2021,7,MG,Total,,4985129
2021,7,BA,Total,,2131956
2021,7,ES,Total,,869763
2021,8,PE,Total,,1214305
2021,8,SE,Total,,309553
2021,8,BA,Total,,2107448
2021,8,PR,Total,,2844409
2021,8,CE,Total,,1093206
2021,8,DF,Total,,531618
2021,8,AP,Total,,101021
2021,8,PI,Total,,340994
2021,8,RJ,Total,,2916071
2021,8,MT,Total,,827059
2021,8,AM,Total,,560314
2021,8,PB,Total,,473641
2021,8,RS,Total,,2459378
2021,8,PA,Total,,1792355
2021,8,MG,Total,,5107975
2021,8,SC,Total,,2308017
2021,8,TO,Total,,220621
2021,8,ES,Total,,853937
2021,8,RO,Total,,295606
2021,8,MS,Total,,483552
2021,8,AC,Total,,91211
2021,8,SP,Total,,10922857
2021,8,RR,Total,,83746
2021,8,MA,Total,,710540
2021,8,AL,Total,,371393
2021,8,GO,Total,,1397757
2021,8,RN,Total,,489419
2021,9,DF,Total,,563586
2021,9,SP,Total,,11552699
2021,9,CE,Total,,1113104
2021,9,MS,Total,,542711
2021,9,RR,Total,,95028
2021,9,TO,Total,,229839
2021,9,BA,Total,,2078646
2021,9,AL,Total,,393964
2021,9,PR,Total,,2817034
2021,9,PA,Total,,1768771
2021,9,AC,Total,,103203
2021,9,ES,Total,,888786
2021,9,RN,Total,,498197
2021,9,PI,Total,,361856
2021,9,RS,Total,,2272740
2021,9,RO,Total,,308915
2021,9,AM,Total,,563738
2021,9,PE,Total,,1215559
2021,9,SE,Total,,315015
2021,9,GO,Total,,1557673
2021,9,MT,Total,,912263
2021,9,PB,Total,,477189
2021,9,MG,Total,,5116228
2021,9,MA,Total,,737062
2021,9,SC,Total,,2259320
2021,9,RJ,Total,,3106544
2021,9,AP,Total,,102871
2021,10,MT,Total,,905861
2021,10,BA,Total,,2263469
2021,10,PI,Total,,355231
2021,10,RO,Total,,312595
2021,10,AP,Total,,101637
2021,10,RS,Total,,2308305
2021,10,MA,Total,,747444
2021,10,PE,Total,,1317791
2021,10,SC,Total,,2243840
2021,10,MG,Total,,5200977
2021,10,PA,Total,,1796327
2021,10,RN,Total,,506332
2021,10,RJ,Total,,3077992
2021,10,DF,Total,,568608
2021,10,CE,Total,,1132069
2021,10,PB,Total,,500605
2021,10,ES,Total,,935817
2021,10,SP,Total,,11581096
2021,10,GO,Total,,1594169
2021,10,AL,Total,,392822
2021,10,TO,Total,,225903
2021,10,MS,Total,,543038
2021,10,RR,Total,,96460
2021,10,SE,Total,,324440
2021,10,AC,Total,,106137
2021,10,PR,Total,,2894959
2021,10,AM,Total,,562715
2021,11,RS,Total,,2429302
2021,11,CE,Total,,1137521
2021,11,SC,Total,,2300041
2021,11,RN,Total,,519893
2021,11,PI,Total,,342779
2021,11,DF,Total,,544758
2021,11,MA,Total,,732898
2021,11,RO,Total,,292503
2021,11,PE,Total,,1316856
2021,11,AP,Total,,103447
2021,11,SP,Total,,11322958
2021,11,PB,Total,,503351
2021,11,PR,Total,,2882110
2021,11,RR,Total,,100007
2021,11,MT,Total,,823229
2021,11,MG,Total,,4998163
2021,11,AC,Total,,94749
2021,11,TO,Total,,210314
2021,11,GO,Total,,1476136
2021,11,SE,Total,,324245
2021,11,PA,Total,,1804435
2021,11,MS,Total,,531198
2021,11,AM,Total,,555614
2021,11,BA,Total,,2215322
2021,11,AL,Total,,391537
2021,11,RJ,Total,,3061525
2021,11,ES,Total,,854372
2021,12,AM,Total,,522545
2021,12,SE,Total,,346052
2021,12,RN,Total,,532188
2021,12,PB,Total,,530933
2021,12,SC,Total,,2324239
2021,12,SP,Total,,11694461
2021,12,MT,Total,,821405
2021,12,AP,Total,,89648
2021,12,CE,Total,,1180349
2021,12,RO,Total,,296180
2021,12,PE,Total,,1370287
2021,12,PI,Total,,348499
2021,12,RS,Total,,2590763
2021,12,BA,Total,,2217221
2021,12,RJ,Total,,3216642
2021,12,MA,Total,,737343
2021,12,MG,Total,,4950735
2021,12,AL,Total,,451873
2021,12,DF,Total,,559551
2021,12,MS,Total,,559317
2021,12,RR,Total,,95919
2021,12,TO,Total,,204081
2021,12,ES,Total,,862080
2021,12,GO,Total,,1481524
2021,12,PR,Total,,2981306
2021,12,PA,Total,,1856533
2021,12,AC,Total,,94266
2021,1,MS,Cativo,,429828
2021,1,MT,Cativo,,589861
2021,1,AM,Cativo,,334685
2021,1,RN,Cativo,,416493
2021,1,AL,Cativo,,291221
2021,1,RO,Cativo,,233216
2021,1,GO,Cativo,,889846
2021,1,PE,Cativo,,949820
2021,1,RS,Cativo,,2040417
2021,1,CE,Cativo,,863653
2021,1,PB,Cativo,,380849
2021,1,PI,Cativo,,305060
2021,1,PR,Cativo,,1781929
2021,1,SC,Cativo,,1438198
2021,1,AP,Cativo,,88272
2021,1,MA,Cativo,,505956
2021,1,SE,Cativo,,243456
2021,1,PA,Cativo,,625651
2021,1,MG,Cativo,,2418636
2021,1,ES,Cativo,,611598
2021,1,TO,Cativo,,166261
2021,1,AC,Cativo,,89102
2021,1,RR,Cativo,,79505
2021,1,RJ,Cativo,,2417946
2021,1,BA,Cativo,,1471325
2021,1,SP,Cativo,,7261515
2021,1,DF,Cativo,,439525
2021,2,CE,Cativo,,815242
2021,2,AC,Cativo,,82627
2021,2,MA,Cativo,,483067
2021,2,TO,Cativo,,169186
2021,2,PB,Cativo,,380444
2021,2,PA,Cativo,,599922
2021,2,RJ,Cativo,,2453459
2021,2,DF,Cativo,,436692
2021,2,MT,Cativo,,623320
2021,2,GO,Cativo,,906811
2021,2,RO,Cativo,,234796
2021,2,MS,Cativo,,395188
2021,2,RR,Cativo,,79350
2021,2,ES,Cativo,,569097
2021,2,BA,Cativo,,1405355
2021,2,PE,Cativo,,899176
2021,2,PI,Cativo,,274545
2021,2,SE,Cativo,,225912
2021,2,RS,Cativo,,1927307
2021,2,MG,Cativo,,2218507
2021,2,SP,Cativo,,6933354
2021,2,SC,Cativo,,1515429
2021,2,RN,Cativo,,399469
2021,2,PR,Cativo,,1721772
2021,2,AL,Cativo,,280767
2021,2,AM,Cativo,,304832
2021,2,AP,Cativo,,96329
2021,3,RS,Cativo,,1909223
2021,3,AC,Cativo,,80582
2021,3,PB,Cativo,,381899
2021,3,MA,Cativo,,484145
2021,3,BA,Cativo,,1392059
2021,3,ES,Cativo,,573215
2021,3,SE,Cativo,,247934
2021,3,PR,Cativo,,1769642
2021,3,RO,Cativo,,230884
2021,3,TO,Cativo,,154763
2021,3,RR,Cativo,,78648
2021,3,AM,Cativo,,330088
2021,3,SC,Cativo,,1552499
2021,3,CE,Cativo,,802385
2021,3,PE,Cativo,,930808
2021,3,PI,Cativo,,279687
2021,3,SP,Cativo,,7821046
2021,3,MG,Cativo,,2308398
2021,3,MS,Cativo,,421915
2021,3,RN,Cativo,,394986
2021,3,AP,Cativo,,88836
2021,3,GO,Cativo,,884063
2021,3,PA,Cativo,,621747
2021,3,RJ,Cativo,,2497314
2021,3,DF,Cativo,,431235
2021,3,AL,Cativo,,304067
2021,3,MT,Cativo,,648778
2021,4,RO,Cativo,,256337
2021,4,SE,Cativo,,244401
2021,4,MG,Cativo,,2404997
2021,4,MT,Cativo,,583273
2021,4,TO,Cativo,,180966
2021,4,PB,Cativo,,381823
2021,4,AC,Cativo,,82126
2021,4,GO,Cativo,,947857
2021,4,RR,Cativo,,86793
2021,4,AM,Cativo,,350325
2021,4,AP,Cativo,,94260
2021,4,ES,Cativo,,562557
2021,4,RS,Cativo,,1794892
2021,4,MS,Cativo,,448500
2021,4,CE,Cativo,,823010
2021,4,DF,Cativo,,455607
2021,4,MA,Cativo,,493920
2021,4,RN,Cativo,,390794
2021,4,PI,Cativo,,285543
2021,4,PE,Cativo,,931029
2021,4,SC,Cativo,,1554929
2021,4,BA,Cativo,,1446981
2021,4,AL,Cativo,,272724
2021,4,PA,Cativo,,631802
2021,4,PR,Cativo,,1794819
2021,4,RJ,Cativo,,2333333
2021,4,SP,Cativo,,6996714
2021,5,RN,Cativo,,353684
2021,5,RR,Cativo,,78872
2021,5,TO,Cativo,,178214
2021,5,CE,Cativo,,816771
2021,5,PE,Cativo,,847254
2021,5,RJ,Cativo,,2030934
2021,5,SP,Cativo,,6459230
2021,5,MG,Cativo,,2244844
2021,5,MA,Cativo,,497587
2021,5,PA,Cativo,,653286
2021,5,SE,Cativo,,224134
2021,5,PI,Cativo,,294435
2021,5,RO,Cativo,,255176
2021,5,AL,Cativo,,266275
2021,5,AC,Cativo,,77836
2021,5,RS,Cativo,,1663412
2021,5,AP,Cativo,,88664
2021,5,GO,Cativo,,925510
2021,5,BA,Cativo,,1288324
2021,5,SC,Cativo,,1333914
2021,5,MT,Cativo,,584151
2021,5,DF,Cativo,,434019
2021,5,AM,Cativo,,359146
2021,5,MS,Cativo,,384863
2021,5,PR,Cativo,,1608342
2021,5,ES,Cativo,,534690
2021,5,PB,Cativo,,362582
2021,6,RJ,Cativo,,1953381
2021,6,AM,Cativo,,360238
2021,6,MT,Cativo,,617086
2021,6,AL,Cativo,,250068
2021,6,GO,Cativo,,998977
2021,6,MA,Cativo,,506254
2021,6,TO,Cativo,,184741
2021,6,PR,Cativo,,1582589
2021,6,RN,Cativo,,369789
2021,6,RO,Cativo,,255377
2021,6,MG,Cativo,,2308199
2021,6,RS,Cativo,,1547715
2021,6,PI,Cativo,,306954
2021,6,CE,Cativo,,854449
2021,6,SE,Cativo,,215619
2021,6,AC,Cativo,,87531
2021,6,PA,Cativo,,670563
2021,6,PE,Cativo,,861374
2021,6,PB,Cativo,,348389
2021,6,BA,Cativo,,1356230
2021,6,ES,Cativo,,529433
2021,6,DF,Cativo,,450672
2021,6,SP,Cativo,,6328658
2021,6,RR,Cativo,,79367
2021,6,SC,Cativo,,1319121
2021,6,MS,Cativo,,365077
2021,6,AP,Cativo,,93446
2021,7,AM,Cativo,,360389
2021,7,RR,Cativo,,82118
2021,7,RN,Cativo,,360586
2021,7,RO,Cativo,,247367
2021,7,RJ,Cativo,,1839242
2021,7,SC,Cativo,,1361844
2021,7,GO,Cativo,,927568
2021,7,MA,Cativo,,527594
2021,7,CE,Cativo,,807188
2021,7,ES,Cativo,,521081
2021,7,AC,Cativo,,75658
2021,7,DF,Cativo,,415420
2021,7,BA,Cativo,,1306886
2021,7,MS,Cativo,,336179
2021,7,MG,Cativo,,2224546
2021,7,PB,Cativo,,349354
2021,7,PA,Cativo,,664845
2021,7,RS,Cativo,,1599337
2021,7,TO,Cativo,,179388
2021,7,PI,Cativo,,305738
2021,7,PR,Cativo,,1553190
2021,7,PE,Cativo,,807967
2021,7,AP,Cativo,,91576
2021,7,SE,Cativo,,213768
2021,7,AL,Cativo,,244770
2021,7,MT,Cativo,,579592
2021,7,SP,Cativo,,6258433
2021,8,AL,Cativo,,241807
2021,8,DF,Cativo,,445247
2021,8,PR,Cativo,,1603421
2021,8,RR,Cativo,,83746
2021,8,SC,Cativo,,1369438
2021,8,PA,Cativo,,695957
2021,8,SP,Cativo,,6298281
2021,8,RS,Cativo,,1615195
2021,8,AP,Cativo,,101021
2021,8,RN,Cativo,,363416
2021,8,CE,Cativo,,847468
2021,8,BA,Cativo,,1302886
2021,8,TO,Cativo,,182178
2021,8,MG,Cativo,,2330245
2021,8,RO,Cativo,,273359
2021,8,AM,Cativo,,392834
2021,8,GO,Cativo,,894998
2021,8,PE,Cativo,,825324
2021,8,MA,Cativo,,538594
2021,8,PI,Cativo,,313122
2021,8,SE,Cativo,,200516
2021,8,MS,Cativo,,343419
2021,8,PB,Cativo,,351216
2021,8,ES,Cativo,,509132
2021,8,RJ,Cativo,,1890291
2021,8,AC,Cativo,,86324
2021,8,MT,Cativo,,625812
2021,9,MA,Cativo,,564405
2021,9,ES,Cativo,,551841
2021,9,PI,Cativo,,334147
2021,9,AP,Cativo,,102871
2021,9,AC,Cativo,,98412
2021,9,AL,Cativo,,262355
2021,9,MG,Cativo,,2440220
2021,9,RN,Cativo,,376351
2021,9,DF,Cativo,,476536
2021,9,AM,Cativo,,399260
2021,9,RJ,Cativo,,2074644
2021,9,RO,Cativo,,291603
2021,9,PE,Cativo,,833274
2021,9,PB,Cativo,,355137
2021,9,MS,Cativo,,406809
2021,9,SP,Cativo,,6807157
2021,9,PA,Cativo,,698429
2021,9,BA,Cativo,,1346646
2021,9,RS,Cativo,,1436649
2021,9,PR,Cativo,,1643952
2021,9,CE,Cativo,,868657
2021,9,SC,Cativo,,1343334
2021,9,RR,Cativo,,95028
2021,9,MT,Cativo,,717244
2021,9,SE,Cativo,,206218
2021,9,GO,Cativo,,1059527
2021,9,TO,Cativo,,193632
2021,10,RO,Cativo,,293198
2021,10,SE,Cativo,,218448
2021,10,PI,Cativo,,326395
2021,10,SC,Cativo,,1326837
2021,10,TO,Cativo,,187101
2021,10,PE,Cativo,,896126
2021,10,AP,Cativo,,101637
2021,10,AL,Cativo,,291473
2021,10,RJ,Cativo,,2002862
2021,10,MS,Cativo,,412446
2021,10,AC,Cativo,,101391
2021,10,CE,Cativo,,881224
2021,10,PA,Cativo,,703631
2021,10,RS,Cativo,,1469142
2021,10,MA,Cativo,,570598
2021,10,BA,Cativo,,1421979
2021,10,SP,Cativo,,6767101
2021,10,MG,Cativo,,2397972
2021,10,PR,Cativo,,1656875
2021,10,RN,Cativo,,386590
2021,10,DF,Cativo,,472553
2021,10,ES,Cativo,,548463
2021,10,AM,Cativo,,392341
2021,10,GO,Cativo,,1085422
2021,10,PB,Cativo,,378498
2021,10,RR,Cativo,,96460
2021,10,MT,Cativo,,708643
2021,11,BA,Cativo,,1366872
2021,11,RO,Cativo,,272503
2021,11,MT,Cativo,,632286
2021,11,PE,Cativo,,905407
2021,11,RJ,Cativo,,2005386
2021,11,MS,Cativo,,398118
2021,11,RN,Cativo,,394200
2021,11,SP,Cativo,,6491013
2021,11,TO,Cativo,,174610
2021,11,PI,Cativo,,314836
2021,11,DF,Cativo,,455553
2021,11,PB,Cativo,,382244
2021,11,MA,Cativo,,556310
2021,11,AM,Cativo,,391723
2021,11,PA,Cativo,,699534
2021,11,AL,Cativo,,305100
2021,11,SE,Cativo,,220371
2021,11,RS,Cativo,,1585864
2021,11,AP,Cativo,,103447
2021,11,CE,Cativo,,887204
2021,11,MG,Cativo,,2251592
2021,11,AC,Cativo,,90034
2021,11,GO,Cativo,,974144
2021,11,PR,Cativo,,1653064
2021,11,SC,Cativo,,1358556
2021,11,ES,Cativo,,495415
2021,11,RR,Cativo,,100007
2021,12,AM,Cativo,,373420
2021,12,AC,Cativo,,89166
2021,12,PA,Cativo,,705678
2021,12,PI,Cativo,,320316
2021,12,SE,Cativo,,228864
2021,12,PE,Cativo,,955736
2021,12,MS,Cativo,,422927
2021,12,DF,Cativo,,470633
2021,12,SP,Cativo,,6959953
2021,12,RO,Cativo,,273313
2021,12,AP,Cativo,,89648
2021,12,ES,Cativo,,515107
2021,12,RR,Cativo,,95919
2021,12,MG,Cativo,,2182238
2021,12,TO,Cativo,,170504
2021,12,BA,Cativo,,1342543
2021,12,GO,Cativo,,986555
2021,12,RS,Cativo,,1773295
2021,12,PR,Cativo,,1789579
2021,12,SC,Cativo,,1433361
2021,12,AL,Cativo,,315628
2021,12,RJ,Cativo,,2184311
2021,12,CE,Cativo,,936197
2021,12,RN,Cativo,,408428
2021,12,MA,Cativo,,562507
2021,12,MT,Cativo,,631803
2021,12,PB,Cativo,,414165
2021,1,RN,Outros,81934,114088
2021,1,GO,Outros,230576,225204
2021,1,SE,Outros,37344,70878
2021,1,RS,Outros,386261,683562
2021,1,RO,Outros,132776,61765
2021,1,MG,Outros,889808,658442
2021,1,RJ,Outros,108167,646494
2021,1,PE,Outros,176423,236098
2021,1,PR,Outros,416174,536382
2021,1,RR,Outros,21799,18763
2021,1,PI,Outros,139056,73252
2021,1,SC,Outros,35463,438526
2021,1,AP,Outros,4732,13533
2021,1,BA,Outros,294714,452934
2021,1,CE,Outros,616579,273388
2021,1,PB,Outros,169745,101108
2021,1,AL,Outros,41343,87382
2021,1,PA,Outros,203479,148135
2021,1,MA,Outros,143299,111751
2021,1,ES,Outros,244003,181112
2021,1,MT,Outros,215010,177305
2021,1,DF,Outros,17277,101361
2021,1,AC,Outros,30239,20303
2021,1,AM,Outros,55727,75891
2021,1,MS,Outros,107825,114179
2021,1,TO,Outros,66265,47316
2021,1,SP,Outros,401022,1268579
2021,2,PA,Outros,206633,142005
2021,2,SP,Outros,399999,1284955
2021,2,PB,Outros,169772,100330
2021,2,AL,Outros,41886,78608
2021,2,MT,Outros,215476,200527
2021,2,PI,Outros,138811,66114
2021,2,PE,Outros,176543,220378
2021,2,DF,Outros,17219,111073
2021,2,PR,Outros,415955,539612
2021,2,BA,Outros,294196,444204
2021,2,GO,Outros,230825,242651
2021,2,AP,Outros,4831,14724
2021,2,MG,Outros,887445,578281
2021,2,MA,Outros,142904,106331
2021,2,RN,Outros,81812,102634
2021,2,RJ,Outros,108125,617740
2021,2,RR,Outros,21930,18615
2021,2,CE,Outros,627105,211976
2021,2,MS,Outros,107778,109393
2021,2,SC,Outros,35484,447223
2021,2,SE,Outros,37120,63417
2021,2,RO,Outros,132659,62610
2021,2,RS,Outros,385996,635793
2021,2,TO,Outros,66512,52263
2021,2,AM,Outros,55711,70867
2021,2,AC,Outros,30208,19210
2021,2,ES,Outros,242267,167278
2021,3,RN,Outros,81753,96194
2021,3,PE,Outros,176089,234514
2021,3,PA,Outros,207099,159698
2021,3,RS,Outros,383828,594421
2021,3,RO,Outros,131783,61586
2021,3,BA,Outros,293779,395403
2021,3,RR,Outros,22165,17482
2021,3,SC,Outros,35534,448737
2021,3,SP,Outros,399799,1353970
2021,3,AP,Outros,4735,13635
2021,3,PR,Outros,415884,546528
2021,3,AC,Outros,29814,18634
2021,3,PI,Outros,141637,70003
2021,3,SE,Outros,37474,69994
2021,3,TO,Outros,65918,40637
2021,3,MG,Outros,885496,639772
2021,3,RJ,Outros,108680,647258
2021,3,MS,Outros,107500,111226
2021,3,GO,Outros,231899,226160
2021,3,AM,Outros,55682,74058
2021,3,AL,Outros,43883,86801
2021,3,MA,Outros,153663,110326
2021,3,MT,Outros,215490,189405
2021,3,DF,Outros,17270,107464
2021,3,ES,Outros,243370,151555
2021,3,CE,Outros,738531,215326
2021,3,PB,Outros,169403,97288
2021,4,PI,Outros,143430,71650
2021,4,MS,Outros,108198,120481
2021,4,AM,Outros,53125,75081
2021,4,BA,Outros,293503,443444
2021,4,TO,Outros,66323,49831
2021,4,SE,Outros,37449,63912
2021,4,PE,Outros,175810,248824
2021,4,AC,Outros,30124,20243
2021,4,RJ,Outros,108600,610823
2021,4,RN,Outros,81559,91375
2021,4,GO,Outros,232635,251715
2021,4,MT,Outros,214899,157924
2021,4,MG,Outros,884703,689991
2021,4,MA,Outros,154176,110782
2021,4,PA,Outros,211937,158527
2021,4,AL,Outros,44881,67918
2021,4,ES,Outros,243488,159577
2021,4,SP,Outros,399415,1319684
2021,4,SC,Outros,35616,464960
2021,4,RS,Outros,384855,551059
2021,4,PB,Outros,170109,93665
2021,4,DF,Outros,17287,117829
2021,4,AP,Outros,4731,14476
2021,4,RO,Outros,132634,63609
2021,4,PR,Outros,415278,544982
2021,4,CE,Outros,619281,216648
2021,4,RR,Outros,22417,18650
2021,5,RR,Outros,22549,17298
2021,5,MS,Outros,108282,117135
2021,5,MT,Outros,216185,183165
2021,5,AP,Outros,4760,13636
2021,5,RJ,Outros,107969,600635
2021,5,SE,Outros,37509,58839
2021,5,GO,Outros,233971,285777
2021,5,BA,Outros,292958,415951
2021,5,PE,Outros,175866,216503
2021,5,SC,Outros,35688,423223
2021,5,RS,Outros,385206,491574
2021,5,TO,Outros,66096,51334
2021,5,PA,Outros,207112,160444
2021,5,AC,Outros,30133,19739
2021,5,RO,Outros,132675,62724
2021,5,RN,Outros,81555,85749
2021,5,AM,Outros,53162,79481
2021,5,DF,Outros,17258,110629
2021,5,PI,Outros,144255,76023
2021,5,ES,Outros,243888,169643
2021,5,AL,Outros,44998,66637
2021,5,PB,Outros,169940,89468
2021,5,PR,Outros,414879,522647
2021,5,MA,Outros,155525,117414
2021,5,CE,Outros,629735,227069
2021,5,SP,Outros,399282,1306728
2021,5,MG,Outros,883132,741445
2021,6,CE,Outros,628536,255806
2021,6,DF,Outros,17258,115386
2021,6,PI,Outros,144853,79067
2021,6,PA,Outros,214622,151338
2021,6,AP,Outros,4769,14302
2021,6,RR,Outros,22681,17343
2021,6,ES,Outros,244190,174115
2021,6,PE,Outros,175531,218325
2021,6,MT,Outros,216828,189254
2021,6,SE,Outros,37506,55988
2021,6,RJ,Outros,108792,554385
2021,6,AC,Outros,30185,19962
2021,6,PB,Outros,170084,87359
2021,6,SP,Outros,401311,1281384
2021,6,BA,Outros,292604,459853
2021,6,PR,Outros,414562,490667
2021,6,RO,Outros,132821,61765
2021,6,MS,Outros,108220,109592
2021,6,RN,Outros,81521,91614
2021,6,TO,Outros,65669,53068
2021,6,RS,Outros,383258,443429
2021,6,MA,Outros,156660,117201
2021,6,AM,Outros,53134,82863
2021,6,AL,Outros,45832,61857
2021,6,MG,Outros,880670,727493
2021,6,GO,Outros,234907,318611
2021,6,SC,Outros,35773,416392
2021,7,AL,Outros,46550,64128
